# Irregular: blue dwarf/irregular (FSPS)  |  rest_lambda[A]  f_lambda[arb]
9.050000000000000000e+02 1.388053056462668598e-02
9.150000000000000000e+02 7.556020130127143908e+00
9.250000000000000000e+02 7.217498181951767400e+00
9.350000000000000000e+02 8.639165875365575786e+00
9.450000000000000000e+02 9.069409086708679624e+00
9.550000000000000000e+02 6.982251677473390039e+00
9.650000000000000000e+02 8.842360275019691684e+00
9.750000000000000000e+02 5.491580659697048894e+00
9.850000000000000000e+02 8.297668610307548320e+00
9.950000000000000000e+02 6.748192293849929690e+00
1.005000000000000000e+03 9.240097863105235731e+00
1.015000000000000000e+03 8.298447133509821327e+00
1.025000000000000000e+03 5.480012332650352924e+00
1.035000000000000000e+03 6.829867700905231764e+00
1.045000000000000000e+03 9.522167479405432289e+00
1.055000000000000000e+03 9.272195025993580586e+00
1.065000000000000000e+03 9.017033516430124962e+00
1.075000000000000000e+03 9.144783847100926621e+00
1.085000000000000000e+03 7.802627941375096299e+00
1.095000000000000000e+03 9.083807727738417270e+00
1.105000000000000000e+03 8.902184478113749577e+00
1.115000000000000000e+03 8.294052140910380899e+00
1.125000000000000000e+03 6.784135762592881314e+00
1.135000000000000000e+03 8.525206030512753941e+00
1.145000000000000000e+03 7.269672161032098678e+00
1.155000000000000000e+03 8.297263026677956788e+00
1.165000000000000000e+03 8.898969911191754179e+00
1.175000000000000000e+03 7.921926052309959942e+00
1.185000000000000000e+03 1.279987561232883131e+01
1.195000000000000000e+03 1.812241837805487066e+01
1.205000000000000000e+03 2.256417778277681307e+01
1.215000000000000000e+03 2.237489676058063992e+01
1.225000000000000000e+03 2.224427652621651319e+01
1.235000000000000000e+03 1.707929815244578364e+01
1.245000000000000000e+03 1.455643297671523584e+01
1.255000000000000000e+03 1.010382517739991393e+01
1.265000000000000000e+03 8.031486646948827968e+00
1.275000000000000000e+03 7.976367473526567053e+00
1.285000000000000000e+03 7.804119893193824709e+00
1.295000000000000000e+03 7.030640737849281230e+00
1.305000000000000000e+03 7.216217581872676590e+00
1.315000000000000000e+03 7.480545173298865258e+00
1.325000000000000000e+03 7.214363820240582648e+00
1.335000000000000000e+03 6.788903636650156947e+00
