# lambda_A, throughput  (3xAg mirror x optics x QE, no grism)
6.950000000000000000e+03,7.410761317903592493e-01
6.975000000000000000e+03,7.411475104117489776e-01
7.000000000000000000e+03,7.412173885808273077e-01
7.025000000000000000e+03,7.404620182732550848e-01
7.050000000000000000e+03,7.397047987390040769e-01
7.075000000000000000e+03,7.389456258172413250e-01
7.100000000000000000e+03,7.381843887829229178e-01
7.125000000000000000e+03,7.374209699356265579e-01
7.150000000000000000e+03,7.366552441629609094e-01
7.175000000000000000e+03,7.358870784770278339e-01
7.200000000000000000e+03,7.351163315223210315e-01
7.225000000000000000e+03,7.343428530533574472e-01
7.250000000000000000e+03,7.335664833802447715e-01
7.275000000000000000e+03,7.327870527802827771e-01
7.300000000000000000e+03,7.320043808736074187e-01
7.325000000000000000e+03,7.312182759607596116e-01
7.350000000000000000e+03,7.304285343199726777e-01
7.375000000000000000e+03,7.296349394618344419e-01
7.400000000000000000e+03,7.288372613388806043e-01
7.425000000000000000e+03,7.280352555075337850e-01
7.450000000000000000e+03,7.272286622396925138e-01
7.475000000000000000e+03,7.264172055811343176e-01
7.500000000000000000e+03,7.256005923537599545e-01
7.525000000000000000e+03,7.247785110985841550e-01
7.550000000000000000e+03,7.239506309562228070e-01
7.575000000000000000e+03,7.231166004815003934e-01
7.600000000000000000e+03,7.222760463886511717e-01
7.625000000000000000e+03,7.214285722234586862e-01
7.650000000000000000e+03,7.205737569585272118e-01
7.675000000000000000e+03,7.197111535077584943e-01
7.700000000000000000e+03,7.188402871559624874e-01
7.725000000000000000e+03,7.179606538994215414e-01
7.750000000000000000e+03,7.170717186931001574e-01
7.775000000000000000e+03,7.161729136000987150e-01
7.800000000000000000e+03,7.152636358388582138e-01
7.825000000000000000e+03,7.143880502212539563e-01
7.850000000000000000e+03,7.135064382996982868e-01
7.875000000000000000e+03,7.126186335209112599e-01
7.900000000000000000e+03,7.117244723295066411e-01
7.925000000000000000e+03,7.108237952592517672e-01
7.950000000000000000e+03,7.099164481514760316e-01
7.975000000000000000e+03,7.090022835119915712e-01
8.000000000000000000e+03,7.080811620187197342e-01
8.025000000000000000e+03,7.054566246791244000e-01
8.050000000000000000e+03,7.028263568924274507e-01
8.075000000000000000e+03,7.001904002435448415e-01
8.100000000000000000e+03,6.975488243272527367e-01
8.125000000000000000e+03,6.949017301200175467e-01
8.150000000000000000e+03,6.922492536537737662e-01
8.175000000000000000e+03,6.895915700134712667e-01
8.200000000000000000e+03,6.869288976812736314e-01
8.225000000000000000e+03,6.842736091543346610e-01
8.250000000000000000e+03,6.816154618683949451e-01
8.275000000000000000e+03,6.789549800227814291e-01
8.300000000000000000e+03,6.762927644174661079e-01
8.325000000000000000e+03,6.736294997571168341e-01
8.350000000000000000e+03,6.709659625072188494e-01
8.375000000000000000e+03,6.683030293316241099e-01
8.400000000000000000e+03,6.656416861406921903e-01
8.425000000000000000e+03,6.629830377786616324e-01
8.450000000000000000e+03,6.603283183779040666e-01
8.475000000000000000e+03,6.576789024062468236e-01
8.500000000000000000e+03,6.550363164314788600e-01
8.525000000000000000e+03,6.524022516244033509e-01
8.550000000000000000e+03,6.497785770182535892e-01
8.575000000000000000e+03,6.471673535378459352e-01
8.600000000000000000e+03,6.445708488063681685e-01
8.625000000000000000e+03,6.419592650897916197e-01
8.650000000000000000e+03,6.393635878769360348e-01
8.675000000000000000e+03,6.367864377522500785e-01
8.700000000000000000e+03,6.342306820564422853e-01
8.725000000000000000e+03,6.316994519332959079e-01
8.750000000000000000e+03,6.291961599904877245e-01
8.775000000000000000e+03,6.267245185131236074e-01
8.800000000000000000e+03,6.242885581515749127e-01
8.825000000000000000e+03,6.218926469859341610e-01
8.850000000000000000e+03,6.195415098478772586e-01
8.875000000000000000e+03,6.172402477568611490e-01
8.900000000000000000e+03,6.149943573013725295e-01
8.925000000000000000e+03,6.128097497674016569e-01
8.950000000000000000e+03,6.106927697855241144e-01
8.975000000000000000e+03,6.086502132351019334e-01
9.000000000000000000e+03,6.066893441094506345e-01
9.025000000000000000e+03,6.018940057632082841e-01
9.050000000000000000e+03,5.971448569921946614e-01
9.075000000000000000e+03,5.924465576982703707e-01
9.100000000000000000e+03,5.878040657885584830e-01
9.125000000000000000e+03,5.832226426382758344e-01
9.150000000000000000e+03,5.787078567259184014e-01
9.175000000000000000e+03,5.742655851369188325e-01
9.200000000000000000e+03,5.699020126161585820e-01
9.225000000000000000e+03,5.656236278377183568e-01
9.250000000000000000e+03,5.614372165530283620e-01
9.275000000000000000e+03,5.573498512773469304e-01
9.300000000000000000e+03,5.533688771804322615e-01
9.325000000000000000e+03,5.495018938616478277e-01
9.350000000000000000e+03,5.457567327137846647e-01
9.375000000000000000e+03,5.421414296147418765e-01
9.400000000000000000e+03,5.386641927328994495e-01
9.425000000000000000e+03,5.353333652913183638e-01
9.450000000000000000e+03,5.321573832083409394e-01
9.475000000000000000e+03,5.291447276177926318e-01
9.500000000000000000e+03,5.263038723704741573e-01
9.525000000000000000e+03,5.236432267290104248e-01
9.550000000000000000e+03,5.211710735888521739e-01
9.575000000000000000e+03,5.188955036870382953e-01
9.600000000000000000e+03,5.168243463943110738e-01
9.625000000000000000e+03,5.149650978216573360e-01
9.650000000000000000e+03,5.133248471050981809e-01
9.675000000000000000e+03,5.119102018577459390e-01
9.700000000000000000e+03,5.107272138906121528e-01
9.725000000000000000e+03,5.097813063980295434e-01
9.750000000000000000e+03,5.090772038745364769e-01
9.775000000000000000e+03,5.086188660727095634e-01
9.800000000000000000e+03,5.084094273213748405e-01
9.825000000000000000e+03,5.084511424975155514e-01
9.850000000000000000e+03,5.087453408808092492e-01
9.875000000000000000e+03,5.092923890163694178e-01
9.900000000000000000e+03,5.100916635698198309e-01
9.925000000000000000e+03,5.111415349819119491e-01
9.950000000000000000e+03,5.124393625218326420e-01
9.975000000000000000e+03,5.139815011050888893e-01
1.000000000000000000e+04,5.157633199906704879e-01
1.002500000000000000e+04,5.136439724114295613e-01
1.005000000000000000e+04,5.119041648023711089e-01
1.007500000000000000e+04,5.105356718002953542e-01
1.010000000000000000e+04,5.095288872729274443e-01
1.012500000000000000e+04,5.088729120320661936e-01
1.015000000000000000e+04,5.085556552263698071e-01
1.017500000000000000e+04,5.085639475027576850e-01
1.020000000000000000e+04,5.088836638187004269e-01
1.022500000000000000e+04,5.094998536458235083e-01
1.025000000000000000e+04,5.103968762306957396e-01
1.027500000000000000e+04,5.115585385708711907e-01
1.030000000000000000e+04,5.129682338199517133e-01
1.032500000000000000e+04,5.146090779490547495e-01
1.035000000000000000e+04,5.164640426559561348e-01
1.037500000000000000e+04,5.185160827183729060e-01
1.040000000000000000e+04,5.207482562244172275e-01
1.042500000000000000e+04,5.231438363709681738e-01
1.045000000000000000e+04,5.256864137894970979e-01
1.047500000000000000e+04,5.283599886293078862e-01
1.050000000000000000e+04,5.311490518917143522e-01
1.052500000000000000e+04,5.350100510006995380e-01
1.055000000000000000e+04,5.388634115022101767e-01
1.057500000000000000e+04,5.427006153006238565e-01
1.060000000000000000e+04,5.465138161171021469e-01
1.062500000000000000e+04,5.502958386645503408e-01
1.065000000000000000e+04,5.540401715681047001e-01
1.067500000000000000e+04,5.577409547589615713e-01
1.070000000000000000e+04,5.613929620784200436e-01
1.072500000000000000e+04,5.649915798211075924e-01
1.075000000000000000e+04,5.685327819241937641e-01
1.077500000000000000e+04,5.720131024756592852e-01
1.080000000000000000e+04,5.754296061719947897e-01
1.082500000000000000e+04,5.787798573064982799e-01
1.085000000000000000e+04,5.820618878158752008e-01
1.087500000000000000e+04,5.852741648570470856e-01
1.090000000000000000e+04,5.884155583296722947e-01
1.092500000000000000e+04,5.914853087042583057e-01
1.095000000000000000e+04,5.944829954620338697e-01
1.097500000000000000e+04,5.974085064018270774e-01
1.100000000000000000e+04,6.002620080217067056e-01
1.102500000000000000e+04,6.031782160547992655e-01
1.105000000000000000e+04,6.060083112330090227e-01
1.107500000000000000e+04,6.087543267142372372e-01
1.110000000000000000e+04,6.114183986197839760e-01
1.112500000000000000e+04,6.140027456154137919e-01
1.115000000000000000e+04,6.165096502537770196e-01
1.117500000000000000e+04,6.189414420182527410e-01
1.120000000000000000e+04,6.213004819972122172e-01
1.122500000000000000e+04,6.238220769938356280e-01
1.125000000000000000e+04,6.262486706390777425e-01
1.127500000000000000e+04,6.285848938328379987e-01
1.130000000000000000e+04,6.308352103216946505e-01
1.132500000000000000e+04,6.330039157768717617e-01
1.135000000000000000e+04,6.350951379224664128e-01
1.137500000000000000e+04,6.371128375759138596e-01
1.140000000000000000e+04,6.390608104739141648e-01
1.142500000000000000e+04,6.409426897680150503e-01
1.145000000000000000e+04,6.427619490846719907e-01
1.147500000000000000e+04,6.445219060547262568e-01
1.150000000000000000e+04,6.462257262268567004e-01
1.152500000000000000e+04,6.478764272885871867e-01
1.155000000000000000e+04,6.494768835268471818e-01
1.157500000000000000e+04,6.510298304679176251e-01
1.160000000000000000e+04,6.525378696437827974e-01
1.162500000000000000e+04,6.540034734385293813e-01
1.165000000000000000e+04,6.554289899744712988e-01
1.167500000000000000e+04,6.568166480031525367e-01
1.170000000000000000e+04,6.581685617713437519e-01
1.172500000000000000e+04,6.594867358366095500e-01
1.175000000000000000e+04,6.607730698110326761e-01
1.177500000000000000e+04,6.620293630152432884e-01
1.180000000000000000e+04,6.632573190280928177e-01
1.182500000000000000e+04,6.644585501201244471e-01
1.185000000000000000e+04,6.656345815614638228e-01
1.187500000000000000e+04,6.667868557969479637e-01
1.190000000000000000e+04,6.679167364832063747e-01
1.192500000000000000e+04,6.690255123840601614e-01
1.195000000000000000e+04,6.701144011220481200e-01
1.197500000000000000e+04,6.711845527851113546e-01
1.200000000000000000e+04,6.722370533885196897e-01
1.202500000000000000e+04,6.726847960426054485e-01
1.205000000000000000e+04,6.731163680137974836e-01
1.207500000000000000e+04,6.735327226559953973e-01
1.210000000000000000e+04,6.739347585071395752e-01
1.212500000000000000e+04,6.743233222848485919e-01
1.215000000000000000e+04,6.746992117368965092e-01
1.217500000000000000e+04,6.750631783512859307e-01
1.220000000000000000e+04,6.754159299308217790e-01
1.222500000000000000e+04,6.757581330371820183e-01
1.225000000000000000e+04,6.760904153095534941e-01
1.227500000000000000e+04,6.764133676628866221e-01
1.230000000000000000e+04,6.767275463708137817e-01
1.232500000000000000e+04,6.770334750382156486e-01
1.235000000000000000e+04,6.773316464683417637e-01
1.237500000000000000e+04,6.776225244292918282e-01
1.240000000000000000e+04,6.779065453245549655e-01
1.242500000000000000e+04,6.781841197721725223e-01
1.245000000000000000e+04,6.784556340969526422e-01
1.247500000000000000e+04,6.787214517400262936e-01
1.250000000000000000e+04,6.789819145898816632e-01
1.252500000000000000e+04,6.792373442388577320e-01
1.255000000000000000e+04,6.794880431689324096e-01
1.257500000000000000e+04,6.797342958704805094e-01
1.260000000000000000e+04,6.799763698975177517e-01
1.262500000000000000e+04,6.802145168628097593e-01
1.265000000000000000e+04,6.804489733760575865e-01
1.267500000000000000e+04,6.806799619282329905e-01
1.270000000000000000e+04,6.809076917249985428e-01
1.272500000000000000e+04,6.811323594719940200e-01
1.275000000000000000e+04,6.813541501146450630e-01
1.277500000000000000e+04,6.815732375350181949e-01
1.280000000000000000e+04,6.817897852081185039e-01
1.282500000000000000e+04,6.820039468198975108e-01
1.285000000000000000e+04,6.822158668491377087e-01
1.287500000000000000e+04,6.824256811152517033e-01
1.290000000000000000e+04,6.826335172939325124e-01
1.292500000000000000e+04,6.828394954024945562e-01
1.295000000000000000e+04,6.830437282566358403e-01
1.297500000000000000e+04,6.832463219002637977e-01
1.300000000000000000e+04,6.834473760099388784e-01
1.302500000000000000e+04,6.836469842754012705e-01
1.305000000000000000e+04,6.838452347575683099e-01
1.307500000000000000e+04,6.840422102253107539e-01
1.310000000000000000e+04,6.842379884722431527e-01
1.312500000000000000e+04,6.844326426146967179e-01
1.315000000000000000e+04,6.846262413719756967e-01
1.317500000000000000e+04,6.848188493299307567e-01
1.320000000000000000e+04,6.850105271888369263e-01
1.322500000000000000e+04,6.852013319964931348e-01
